FileType = repricing,  Version = 1.2.2 (Please do not edit this line or this will result in error when uploading)
Channel	SellerSKU	Cost	Rule Name	Min Price	Max Price	Shipping	add-delete	Group	Enable Repricing
Amazon US	9N-IWBV-WJH4		0-10$	108.13	11000000	0		123	1
Amazon US	41-QYRP-IT86		0-10$	48.29	11000000	0		123	1
Amazon US	EP-IM4Y-5XVM		0-10$	46.51	11000000	0		123	1
Amazon US	80-XFEW-54HV		0-10$	218.99	11000000	0		123	1
Amazon US	12-9KRH-SMRR		0-10$	159.92	11000000	0		123	1
Amazon US	M8-0U0W-EZEI		0-10$	76.12	11000000	0		123	1
Amazon US	5U-NZOL-DISC		0-10$	107.44	11000000	0		123	1
Amazon US	1V-L79C-56LG		0-10$	36.42	11000000	0		123	1
Amazon US	ZX-MG2D-M4UI		0-10$	35.37	11000000	0		123	1
Amazon US	J7-2KH6-0BJW		0-10$	76.82	11000000	0		123	1
Amazon US	HI-9YOQ-EU43		0-10$	41.19	11000000	0		123	1
Amazon US	5X-K657-ACFI		0-10$	27.79	11000000	0		123	1
Amazon US	LO-BXY7-G1EL		0-10$	37.65	11000000	0		123	1
Amazon US	11-CKUQ-MY5W		0-10$	28.16	11000000	0		123	1
Amazon US	TY-I9OL-OSOZ		0-10$	35.55	11000000	0		123	1
Amazon US	YI-TUJZ-JRRO		0-10$	24.36	11000000	0		123	1
Amazon US	ZH-4OTN-15RO		0-10$	102.71	11000000	0		123	1
Amazon US	7L-5GFG-QG0L		0-10$	111.71	11000000	0		123	1
Amazon US	U1-ASZ9-OG91		0-10$	150.51	11000000	0		123	1
Amazon US	0Y-2GRX-AUOB		0-10$	152.86	11000000	0		123	1
Amazon US	UG-D2DA-JV8U		0-10$	187.13	11000000	0		123	1
Amazon US	XM-GUTH-6BLX		0-10$	43.21	11000000	0		123	1
Amazon US	EC-2GWS-NUO9		0-10$	41.78	11000000	0		123	1
Amazon US	TD-A00K-UBUZ		0-10$	442.22	11000000	0		123	1
Amazon US	VF-LU1Q-OC1U		0-10$	696.9	11000000	0		123	1
Amazon US	CA-0F0U-1XTA		0-10$	128.92	11000000	0		123	1
Amazon US	02-1MVA-G8R7		0-10$	26.59	11000000	0		123	1
Amazon US	QV-D2OL-GGBE		0-10$	9999999	11000000	0		123	0
Amazon US	9W-JJEF-I5O3		0-10$	9999999	11000000	0		123	0
Amazon US	XL-NDIU-QDQB		0-10$	28.29	11000000	0		123	1
Amazon US	8A-88EX-CLW3		0-10$	32.36	11000000	0		123	1
Amazon US	XO-9IWQ-0K09		0-10$	36.88	11000000	0		123	1
Amazon US	HB-6OMN-W5BP		0-10$	43.4	11000000	0		123	1
Amazon US	3S-DCZH-1TLT		0-10$	35.0	11000000	0		123	1
Amazon US	XH-1D6J-YDGV		0-10$	59.1	11000000	0		123	1
Amazon US	5C-A617-SX95		0-10$	70.6	11000000	0		123	1
Amazon US	DW-HZFQ-IDUB		0-10$	67.0	11000000	0		123	1
Amazon US	VS-DN74-OOSX		0-10$	78.23	11000000	0		123	1
Amazon US	QD-LU4O-5S6V		0-10$	76.05	11000000	0		123	1
Amazon US	X5-9ZXK-59LX		0-10$	87.87	11000000	0		123	1
Amazon US	NS-ITBR-9YHS		0-10$	108.13	11000000	0		123	1
Amazon US	F2-P8K8-4Q0Z		0-10$	122.4	11000000	0		123	1
Amazon US	5H-T9T1-92TC		0-10$	92.97	11000000	0		123	1
Amazon US	VT-KMMM-I1I4		0-10$	79.03	11000000	0		123	1
Amazon US	X2-CA15-0U77		0-10$	112.0	11000000	0		123	1
Amazon US	MW-NMOX-5UU8		0-10$	105.2	11000000	0		123	1
Amazon US	VD-HLPB-B35O		0-10$	101.29	11000000	0		123	1
Amazon US	TC-ZN0Y-7XQK		0-10$	133.54	11000000	0		123	1
Amazon US	C1-639W-UAP2		0-10$	55.28	11000000	0		123	1
Amazon US	PL-0X3X-8MHR		0-10$	100.08	11000000	0		123	1
Amazon US	NO-HDAD-5PYP		0-10$	34.39	11000000	0		123	1
Amazon US	Q5-GJA1-CS69		0-10$	35.04	11000000	0		123	1
Amazon US	JQ-N8J0-V761		0-10$	240.67	11000000	0		123	1
Amazon US	XK-VJWI-JRR7		0-10$	296.25	11000000	0		123	1
Amazon US	AC-KGZB-ISU0		0-10$	21.14	11000000	0		123	1
Amazon US	OT-IX5T-RQHQ		0-10$	9999999	11000000	0		123	0
Amazon US	0D-8925-8KAB		0-10$	81.04	11000000	0		123	1
Amazon US	DU-5QSU-YLXL		0-10$	9999999	11000000	0		123	0
Amazon US	9F-4NFF-S8KO		0-10$	9999999	11000000	0		123	0
Amazon US	14-0F2H-XZVW		0-10$	99.42	11000000	0		123	1
Amazon US	3Q-IVUH-XQ6N		0-10$	49.07	11000000	0		123	1
Amazon US	LN-8Z8A-KW41		0-10$	31.36	11000000	0		123	1
Amazon US	09-78HB-C81W		0-10$	75.05	11000000	0		123	1
Amazon US	Y7-N9KS-18ND		0-10$	18.45	11000000	0		123	1
Amazon US	5O-3C4E-75NY		0-10$	28.86	11000000	0		123	1
Amazon US	15-WQM7-VQYP		0-10$	96.31	11000000	0		123	1
Amazon US	T9-ZPOX-8PD7		0-10$	405.77	11000000	0		123	1
Amazon US	ES-LIFS-6QEX		0-10$	12.58	11000000	0		123	1
Amazon US	50-00C1-008K		0-10$	171.62	11000000	0		123	1
Amazon US	FL-XEWZ-E7NF		0-10$	197.78	11000000	0		123	1
Amazon US	K2-22VH-VMQC		0-10$	9999999	11000000	0		123	0
Amazon US	P4-12ZT-QOBE		0-10$	949.27	11000000	0		123	1
Amazon US	ZK-PKU5-08BO		0-10$	9999999	11000000	0		123	0
Amazon US	A8-QJVO-M9UB		0-10$	30.29	11000000	0		123	1
Amazon US	IY-5NXQ-6EQ9		0-10$	44.67	11000000	0		123	1
Amazon US	YL-MOS2-31DH		0-10$	38.61	11000000	0		123	1
Amazon US	B7-E7LN-WGLH		0-10$	38.33	11000000	0		123	1
Amazon US	XV-SQEW-UHDK		0-10$	25.33	11000000	0		123	1
Amazon US	6O-0JEP-WT9T		0-10$	31.54	11000000	0		123	1
Amazon US	Z2-M3KU-AS8H		0-10$	32.3	11000000	0		123	1
Amazon US	FE-0PS6-RMMT		0-10$	36.89	11000000	0		123	1
Amazon US	6Z-JIGT-2WPD		0-10$	62.03	11000000	0		123	1
Amazon US	6I-18BE-IEEL		0-10$	31.22	11000000	0		123	1
Amazon US	2K-9OCF-PER1		0-10$	32.64	11000000	0		123	1
Amazon US	4I-5XV7-E229		0-10$	23.07	11000000	0		123	1
Amazon US	L4-49F4-TH9B		0-10$	30.04	11000000	0		123	1
Amazon US	9X-X6G7-36YO		0-10$	24.5	11000000	0		123	1
Amazon US	LI-UHXT-RO9P		0-10$	26.3	11000000	0		123	1
Amazon US	I7-C350-9B8R		0-10$	28.22	11000000	0		123	1
Amazon US	87-ZY0U-U3XY		0-10$	36.75	11000000	0		123	1
Amazon US	YD-1RUO-CAGT		0-10$	23.78	11000000	0		123	1
Amazon US	2B-3Z49-KHOK		0-10$	25.98	11000000	0		123	1
Amazon US	1L-KJ19-3GFP		0-10$	34.75	11000000	0		123	1
Amazon US	JS-AQ08-WYEK		0-10$	38.58	11000000	0		123	1
Amazon US	YK-ZSDC-ZXJQ		0-10$	46.66	11000000	0		123	1
Amazon US	UY-OB7I-HBBR		0-10$	48.4	11000000	0		123	1
Amazon US	6V-UXPD-HGGZ		0-10$	41.8	11000000	0		123	1
Amazon US	A0-QPY4-SHJW		0-10$	31.02	11000000	0		123	1
Amazon US	IY-KEEK-E497		0-10$	297.09	11000000	0		123	1
Amazon US	QF-FYGL-BH6X		0-10$	341.63	11000000	0		123	1
Amazon US	9T-A1RV-X50X		0-10$	383.2	11000000	0		123	1
Amazon US	US-VY4T-SHO9		0-10$	115.94	11000000	0		123	1
Amazon US	PO-AUH8-QB21		0-10$	118.58	11000000	0		123	1
Amazon US	WO-2CZU-VSI7		0-10$	105.4	11000000	0		123	1
Amazon US	92-FQN6-QAYS		0-10$	25.17	11000000	0		123	1
Amazon US	EG-FG8E-7CJE		0-10$	104.3	11000000	0		123	1
Amazon US	PO-QT16-OIW0		0-10$	84.66	11000000	0		123	1
Amazon US	GN-HFS4-7KBE		0-10$	194.74	11000000	0		123	1
Amazon US	8E-7Z6T-5MXU		0-10$	268.79	11000000	0		123	1
Amazon US	MO-I4PG-YW2P		0-10$	26.45	11000000	0		123	1
Amazon US	9X-OEFB-AM64		0-10$	26.81	11000000	0		123	1
Amazon US	N0-KCAP-PJO2		0-10$	42.02	11000000	0		123	1
Amazon US	FZ-ZN4S-VEGX		0-10$	128.14	11000000	0		123	1
Amazon US	AH-79LF-C1JL		0-10$	1026.72	11000000	0		123	1
Amazon US	ZI-SJOG-0XET		0-10$	228.36	11000000	0		123	1
Amazon US	9Y-5FRP-OMKJ		0-10$	73.25	11000000	0		123	1
Amazon US	11-79T2-MXBC		0-10$	314.35	11000000	0		123	1
Amazon US	0M-UJS0-MVJV		0-10$	828.73	11000000	0		123	1
Amazon US	PR-TS4E-J15S		0-10$	61.22	11000000	0		123	1
Amazon US	UB-IV6T-SYE1		0-10$	9999999	11000000	0		123	0
Amazon US	0E-FGQB-2S8F		0-10$	169.2	11000000	0		123	1
Amazon US	RM-BHCD-PJFH		0-10$	32.76	11000000	0		123	1
Amazon US	7Q-8NOU-YGF5		0-10$	30.07	11000000	0		123	1
Amazon US	PI-H6J6-8Q4X		0-10$	37.01	11000000	0		123	1
Amazon US	CT-8KXN-EK5U		0-10$	33.02	11000000	0		123	1
Amazon US	JJ-MTVF-RSF1		0-10$	32.82	11000000	0		123	1
Amazon US	AA-UZDF-MGOP		0-10$	33.98	11000000	0		123	1
Amazon US	JF-KU52-MVE8		0-10$	32.82	11000000	0		123	1
Amazon US	VA-7ZM3-3BFG		0-10$	32.82	11000000	0		123	1
Amazon US	BN-D4AE-47Y9		0-10$	67.58	11000000	0		123	1
Amazon US	FY-GUHJ-58RX		0-10$	161.48	11000000	0		123	1
Amazon US	T1-T370-FC87		0-10$	109.3	11000000	0		123	1
Amazon US	79-MKGQ-J1I6		0-10$	349.3	11000000	0		123	1
Amazon US	GA-CY80-VCEF		0-10$	411.49	11000000	0		123	1
Amazon US	ZS-U5RF-YX1I		0-10$	76.73	11000000	0		123	1
Amazon US	IX-TEKJ-SBL5		0-10$	206.63	11000000	0		123	1
Amazon US	PC-6BQJ-GEOZ		0-10$	498.41	11000000	0		123	1
Amazon US	70-8ZP8-ZG46		0-10$	207.52	11000000	0		123	1
Amazon US	E2-ZKSG-J1SV		0-10$	350.74	11000000	0		123	1
Amazon US	F3-HAGM-RV4A		0-10$	89.2	11000000	0		123	1
Amazon US	G4-BPLV-CQW7		0-10$	41.08	11000000	0		123	1
Amazon US	3Z-8LWG-QIFT		0-10$	83.13	11000000	0		123	1
Amazon US	C9-ZLAT-B4XO		0-10$	25.42	11000000	0		123	1
Amazon US	GZ-GTBX-EDVQ		0-10$	629.16	11000000	0		123	1
Amazon US	QH-FKJ0-NQHB		0-10$	22.49	11000000	0		123	1
Amazon US	J4-YUYC-B2MI		0-10$	47.8	11000000	0		123	1
Amazon US	F4-XSA2-YDIQ		0-10$	492.35	11000000	0		123	1
Amazon US	0L-NKL1-IIRW		0-10$	65.83	11000000	0		123	1
Amazon US	JI-BGZI-IMDA		0-10$	232.68	11000000	0		123	1
Amazon US	J8-GFQ5-GKUZ		0-10$	51.88	11000000	0		123	1
Amazon US	18-RWNL-R6J4		0-10$	61.24	11000000	0		123	1
Amazon US	GI-ID3S-DHAK		0-10$	112.72	11000000	0		123	1
Amazon US	T0-1P0Q-JOKY		0-10$	2118.33	11000000	0		123	1
Amazon US	OJ-IS88-KCDJ		0-10$	2847.09	11000000	0		123	1
Amazon US	TX-3RJ6-WL3A		0-10$	262.86	11000000	0		123	1
Amazon US	M1-866G-FVZZ		0-10$	10.11	11000000	0		123	1
Amazon US	MZ-CRK2-DTI3		0-10$	46.0	11000000	0		123	1
Amazon US	RC-Z8T4-ZXI3		0-10$	47.4	11000000	0		123	1
Amazon US	PY-ZJCB-T1WO		0-10$	31.98	11000000	0		123	1
Amazon US	DN-TFT2-LKBR		0-10$	45.6	11000000	0		123	1
Amazon US	00-BL5L-J7T1		0-10$	42.93	11000000	0		123	1
Amazon US	FF-I4S0-3L75		0-10$	35.38	11000000	0		123	1
Amazon US	KM-P9WQ-XUSG		0-10$	26.72	11000000	0		123	1
Amazon US	RO-BTPZ-2C60		0-10$	7278.38	11000000	0		123	1
Amazon US	SI-168K-QP0N		0-10$	26.63	11000000	0		123	1
Amazon US	BP-E07G-TAG5		0-10$	37.86	11000000	0		123	1
Amazon US	GW-RIFF-693R		0-10$	44.29	11000000	0		123	1
Amazon US	D2-C8V7-GED5		0-10$	36.24	11000000	0		123	1
Amazon US	KQ-H9QA-K8ES		0-10$	652.58	11000000	0		123	1
Amazon US	42-QLMR-VUNP		0-10$	77.06	11000000	0		123	1
Amazon US	2W-T8RU-55XA		0-10$	814.17	11000000	0		123	1
Amazon US	I6-ZB7P-56W5		0-10$	294.47	11000000	0		123	1
Amazon US	H3-3BV0-AQ2X		0-10$	421.24	11000000	0		123	1
Amazon US	BB-388J-YNDE		0-10$	41.51	11000000	0		123	1
Amazon US	MD-G75T-G1ZB		0-10$	234.05	11000000	0		123	1
Amazon US	AV-JJHD-3EH6		0-10$	172.56	11000000	0		123	1
Amazon US	UH-VA6X-96GS		0-10$	223.92	11000000	0		123	1
Amazon US	FG-XHZI-P3U6		0-10$	6752.44	11000000	0		123	1
Amazon US	GN-VXG5-ZMO1		0-10$	1092.61	11000000	0		123	1
Amazon US	P7-KGDV-ES5L		0-10$	263.83	11000000	0		123	1
Amazon US	L9-BQ71-ABOR		0-10$	32.98	11000000	0		123	1
Amazon US	6C-VX6U-TD99		0-10$	311.87	11000000	0		123	1
Amazon US	5R-837P-HKNE		0-10$	309.66	11000000	0		123	1
Amazon US	M7-AFRH-PD3Z		0-10$	329.87	11000000	0		123	1
Amazon US	F5-XA9C-D7HM		0-10$	33.28	11000000	0		123	1
Amazon US	OI-PVJR-45A6		0-10$	14.11	11000000	0		123	1
Amazon US	8D-IM8G-W1AT		0-10$	59.14	11000000	0		123	1
Amazon US	V8-ULH7-FZ7F		0-10$	38.49	11000000	0		123	1
Amazon US	39-E7XM-L0HW		0-10$	760.62	11000000	0		123	1
Amazon US	H7-WWRJ-PNCH		0-10$	867.17	11000000	0		123	1
Amazon US	MH-O38G-W2V4		0-10$	214.54	11000000	0		123	1
Amazon US	MH-70QM-IAG2		0-10$	188.41	11000000	0		123	1
Amazon US	PU-RXG7-1JGX		0-10$	33.89	11000000	0		123	1
Amazon US	AC-LTNI-FRAQ		0-10$	1605.45	11000000	0		123	1
Amazon US	E2-PTEQ-VQZZ		0-10$	72.51	11000000	0		123	1
Amazon US	US-087P-8D94		0-10$	705.3	11000000	0		123	1
Amazon US	A7-YCAC-SHBD		0-10$	527.1	11000000	0		123	1
Amazon US	40-ZG8K-2FTM		0-10$	612.38	11000000	0		123	1
Amazon US	6U-194S-694W		0-10$	596.31	11000000	0		123	1
Amazon US	9X-SIL5-EWI7		0-10$	124.18	11000000	0		123	1
Amazon US	WD-X7B0-SDLE		0-10$	486.86	11000000	0		123	1
Amazon US	SA-WDGQ-MFML		0-10$	564.43	11000000	0		123	1
Amazon US	OD-E3KC-TOJ9		0-10$	43.34	11000000	0		123	1
Amazon US	VP-02QB-MR3D		0-10$	13.95	11000000	0		123	1
Amazon US	I7-W9RV-V03R		0-10$	68.69	11000000	0		123	1
Amazon US	34-Z3OE-87SD		0-10$	32.37	11000000	0		123	1
Amazon US	KZ-ZXK3-X8DX		0-10$	46.37	11000000	0		123	1
Amazon US	U1-XYSE-UJNF		0-10$	45.71	11000000	0		123	1
Amazon US	M6-RBZA-8XHQ		0-10$	49.61	11000000	0		123	1
Amazon US	MK-0NCC-BCY6		0-10$	67.24	11000000	0		123	1
Amazon US	5K-YIPM-MKAC		0-10$	33.82	11000000	0		123	1
Amazon US	4C-CUES-9XS1		0-10$	263.52	11000000	0		123	1
Amazon US	HY-1ARO-GAGK		0-10$	55.37	11000000	0		123	1
Amazon US	IH-LKNN-ME1T		0-10$	70.31	11000000	0		123	1
Amazon US	ED-HV46-XM6C		0-10$	47.71	11000000	0		123	1
Amazon US	EI-S7QQ-Q8RB		0-10$	55.09	11000000	0		123	1
Amazon US	3X-4OCB-MUIW		0-10$	77.91	11000000	0		123	1
Amazon US	F7-OTML-H8L3		0-10$	79.49	11000000	0		123	1
Amazon US	YO-YKQ4-P2TZ		0-10$	94.38	11000000	0		123	1
Amazon US	FA-MGTI-F4P2		0-10$	107.24	11000000	0		123	1
Amazon US	GB-BWLE-1YMO		0-10$	257.8	11000000	0		123	1
Amazon US	SS-E620-H1CA		0-10$	742.11	11000000	0		123	1
Amazon US	32-XPSF-YVBS		0-10$	542.91	11000000	0		123	1
Amazon US	6I-4SMA-D19Z		0-10$	38.2	11000000	0		123	1
Amazon US	SI-MJ4N-6QCT		0-10$	1811.79	11000000	0		123	1
Amazon US	BN-21K0-BW6T		0-10$	119.41	11000000	0		123	1
Amazon US	V0-QQFF-GXLC		0-10$	33.23	11000000	0		123	1
Amazon US	MG-LPFY-QNMA		0-10$	144.72	11000000	0		123	1
Amazon US	K7-D51J-0PW5		0-10$	56.41	11000000	0		123	1
Amazon US	XD-7GSJ-04FA		0-10$	100.97	11000000	0		123	1
Amazon US	MB-JXW2-FMWJ		0-10$	60.57	11000000	0		123	1
Amazon US	QM-7AD0-ITMR		0-10$	151.24	11000000	0		123	1
Amazon US	6G-18KU-ACMH		0-10$	59.31	11000000	0		123	1
Amazon US	YG-OTDX-AO2F		0-10$	70.28	11000000	0		123	1
Amazon US	OA-MY5L-C7EA		0-10$	9999999	11000000	0		123	0
Amazon US	1A-FT0I-I0I5		0-10$	191.05	11000000	0		123	1
Amazon US	E6-I6YE-3DT6		0-10$	339.6	11000000	0		123	1
Amazon US	9A-6O13-XT88		0-10$	145.46	11000000	0		123	1
Amazon US	K6-O79L-AXLW		0-10$	40.27	11000000	0		123	1
Amazon US	2D-NL5Z-VS39		0-10$	40.46	11000000	0		123	1
Amazon US	RD-EUS3-MGZO		0-10$	112.58	11000000	0		123	1
Amazon US	8U-TP5I-6E09		0-10$	77.49	11000000	0		123	1
Amazon US	XB-3EA4-LFGC		0-10$	47.5	11000000	0		123	1
Amazon US	B7-2DSU-HJGL		0-10$	131.18	11000000	0		123	1
Amazon US	YH-L9D8-8S4X		0-10$	184.35	11000000	0		123	1
Amazon US	7Z-DNFU-FBBR		0-10$	496.75	11000000	0		123	1
Amazon US	DW-3CYP-MWLM		0-10$	1840.49	11000000	0		123	1
Amazon US	QT-3XG8-YBQD		0-10$	9999999	11000000	0		123	0
Amazon US	R3-HXVQ-FST5		0-10$	177.88	11000000	0		123	1
Amazon US	C4-JKZG-QZI1		0-10$	195.66	11000000	0		123	1
Amazon US	L9-7584-86HE		0-10$	3334.95	11000000	0		123	1
Amazon US	YB-W3W8-G90P		0-10$	2825.26	11000000	0		123	1
Amazon US	TF-AW59-74YT		0-10$	2266.34	11000000	0		123	1
Amazon US	R3-SHOC-8W14		0-10$	67.19	11000000	0		123	1
Amazon US	4I-ZPLZ-A3A4		0-10$	95.57	11000000	0		123	1
Amazon US	1Q-GE63-XZEU		0-10$	130.05	11000000	0		123	1
Amazon US	FU-HMDR-WOTU		0-10$	140.99	11000000	0		123	1
Amazon US	JU-V2IN-H5MF		0-10$	308.43	11000000	0		123	1
Amazon US	KF-DWL4-8H62		0-10$	200.02	11000000	0		123	1
Amazon US	7E-86I9-0L77		0-10$	367.91	11000000	0		123	1
Amazon US	VS-FW86-ZPDU		0-10$	150.63	11000000	0		123	1
Amazon US	WA-G1XG-CKCM		0-10$	411.61	11000000	0		123	1
Amazon US	DY-6XZ3-594G		0-10$	109.09	11000000	0		123	1
Amazon US	LN-SYFI-2LTZ		0-10$	33.97	11000000	0		123	1
Amazon US	HP-1W8T-26OR		0-10$	440.79	11000000	0		123	1
Amazon US	HY-RT9F-VCO0		0-10$	976.8	11000000	0		123	1
Amazon US	JB-6OQB-JE1E		0-10$	167.68	11000000	0		123	1
Amazon US	9O-SOOB-VOVT		0-10$	38.15	11000000	0		123	1
Amazon US	PI-Q5JV-X5LU		0-10$	15.76	11000000	0		123	1
Amazon US	YG-XX0L-HULI		0-10$	32.91	11000000	0		123	1
Amazon US	U9-A9GX-WFZ5		0-10$	38.15	11000000	0		123	1
Amazon US	ED-ZEPB-S6DX		0-10$	38.15	11000000	0		123	1
Amazon US	5Q-ZR25-O6Y6		0-10$	40.62	11000000	0		123	1
Amazon US	13-RE7Q-JSKG		0-10$	15.97	11000000	0		123	1
Amazon US	I1-KCGT-8MCY		0-10$	26.29	11000000	0		123	1
Amazon US	G8-4EIL-18BY		0-10$	26.02	11000000	0		123	1
Amazon US	Q9-88WQ-NTD7		0-10$	34.75	11000000	0		123	1
Amazon US	R4-OR3M-OW9H		0-10$	30.71	11000000	0		123	1
Amazon US	IG-NTH2-G65X		0-10$	93.0	11000000	0		123	1
Amazon US	PW-XWTB-L0UB		0-10$	20.11	11000000	0		123	1
Amazon US	9S-42JN-38VH		0-10$	18.9	11000000	0		123	1
Amazon US	7U-U7JE-UAFE		0-10$	16.96	11000000	0		123	1
Amazon US	AZ-ELSM-QUTL		0-10$	31.48	11000000	0		123	1
Amazon US	F3-581Y-T2QS		0-10$	48.03	11000000	0		123	1
Amazon US	9L-62ZB-CPY9		0-10$	251.09	11000000	0		123	1
Amazon US	6U-FOWE-9Y8G		0-10$	259.21	11000000	0		123	1
Amazon US	9D-I0YL-YT6X		0-10$	242.12	11000000	0		123	1
Amazon US	KV-H6OR-41T7		0-10$	60.24	11000000	0		123	1
Amazon US	ZJ-G9GC-X4X8		0-10$	31.45	11000000	0		123	1
Amazon US	PW-43S1-6ZMV		0-10$	250.68	11000000	0		123	1
Amazon US	5O-1L6S-QLCY		0-10$	275.14	11000000	0		123	1
Amazon US	WG-0IL1-76KN		0-10$	139.66	11000000	0		123	1
Amazon US	80-OOWK-EHHE		0-10$	23.99	11000000	0		123	1
Amazon US	SC-83R0-21RC		0-10$	36.88	11000000	0		123	1
Amazon US	PM-PL7S-B7NP		0-10$	19.7	11000000	0		123	1
Amazon US	8S-9888-CGB7		0-10$	71.81	11000000	0		123	1
Amazon US	K8-DTT2-O0V1		0-10$	126.18	11000000	0		123	1
Amazon US	U7-GT68-42R1		0-10$	201.55	11000000	0		123	1
Amazon US	NL-S729-2KFO		0-10$	236.27	11000000	0		123	1
Amazon US	KZ-GXO2-SNA7		0-10$	129.34	11000000	0		123	1
Amazon US	F9-59Q3-46CC		0-10$	57.95	11000000	0		123	1
Amazon US	GU-CRQD-DTXF		0-10$	49.91	11000000	0		123	1
Amazon US	KU-KYFG-S58B		0-10$	291.2	11000000	0		123	1
Amazon US	EA-GHO1-74WL		0-10$	194.59	11000000	0		123	1
Amazon US	Y2-0UFI-SRMR		0-10$	200.08	11000000	0		123	1
Amazon US	3S-9LG9-5LMZ		0-10$	224.14	11000000	0		123	1
Amazon US	LB-ML3U-M4L4		0-10$	215.4	11000000	0		123	1
Amazon US	4W-29ZK-0873		0-10$	419.49	11000000	0		123	1
Amazon US	GY-XYX0-KO2G		0-10$	442.36	11000000	0		123	1
Amazon US	AS-U827-0I3J		0-10$	190.74	11000000	0		123	1
Amazon US	1H-HPA0-PQPM		0-10$	51.94	11000000	0		123	1
Amazon US	I2-4P2O-0RZM		0-10$	23.12	11000000	0		123	1
Amazon US	Y5-WKFP-Z995		0-10$	50.87	11000000	0		123	1
Amazon US	1Y-EC2Y-X0K3		0-10$	95.12	11000000	0		123	1
Amazon US	AW-XDLA-DQMT		0-10$	24.89	11000000	0		123	1
Amazon US	HL-P8AU-IZGD		0-10$	162.52	11000000	0		123	1
Amazon US	GH-XDJX-B5SH		0-10$	167.95	11000000	0		123	1
Amazon US	FC-ZVKD-FSTB		0-10$	9999999	11000000	0		123	0
Amazon US	ZL-1A5S-3FFV		0-10$	8.27	11000000	0		123	1
Amazon US	OK-KQZ8-OTR9		0-10$	11.98	11000000	0		123	1
Amazon US	13-3PJ4-VEL3		0-10$	19.22	11000000	0		123	1
Amazon US	5G-EA22-LRAJ		0-10$	7.6	11000000	0		123	1
Amazon US	R9-22HV-UH4B		0-10$	8.13	11000000	0		123	1
Amazon US	73-DXNJ-K918		0-10$	9999999	11000000	0		123	0
Amazon US	HY-34RN-BMYI		0-10$	14.03	11000000	0		123	1
Amazon US	SM-940V-KES2		0-10$	17.01	11000000	0		123	1
Amazon US	OW-I0I2-AEW4		0-10$	8.31	11000000	0		123	1
Amazon US	VT-Y81P-6Y8D		0-10$	26.34	11000000	0		123	1
Amazon US	KP-PRTQ-EO3C		0-10$	9.33	11000000	0		123	1
Amazon US	CW-5CGJ-0V78		0-10$	9.9	11000000	0		123	1
Amazon US	C8-0ITD-3QVF		0-10$	9.42	11000000	0		123	1
Amazon US	70-QT3K-H80S		0-10$	8.49	11000000	0		123	1
Amazon US	NF-K4MM-NR8U		0-10$	9999999	11000000	0		123	0
Amazon US	DU-2QEQ-XBSQ		0-10$	9999999	11000000	0		123	0
Amazon US	HG-H8MI-A85X		0-10$	13.58	11000000	0		123	1
Amazon US	W5-IUCC-T7QY		0-10$	29.07	11000000	0		123	1
Amazon US	RP-FPC0-WT3E		0-10$	9.41	11000000	0		123	1
Amazon US	NP-7S0X-XWZM		0-10$	9999999	11000000	0		123	0
Amazon US	W8-LKH6-YE8B		0-10$	9.14	11000000	0		123	1
Amazon US	HI-XF48-76Z9		0-10$	8.56	11000000	0		123	1
Amazon US	OL-Q3J3-T2A7		0-10$	8.71	11000000	0		123	1
Amazon US	40-HGH4-YO8M		0-10$	8.71	11000000	0		123	1
Amazon US	1Y-JHPB-4KCE		0-10$	8.71	11000000	0		123	1
Amazon US	I1-N5TI-WTA0		0-10$	9.39	11000000	0		123	1
Amazon US	XT-K4NS-UYMA		0-10$	10.59	11000000	0		123	1
Amazon US	S4-XN3D-H2ZY		0-10$	9999999	11000000	0		123	0
Amazon US	3Z-X8Z6-DLH0		0-10$	13.51	11000000	0		123	1
Amazon US	9O-L9J1-BRRD		0-10$	9.67	11000000	0		123	1
Amazon US	68-EMN3-9X1P		0-10$	9.21	11000000	0		123	1
Amazon US	OX-1JI1-CERE		0-10$	9999999	11000000	0		123	0
Amazon US	3C-T0PJ-022Y		0-10$	9.7	11000000	0		123	1
Amazon US	3T-F6TH-1T1P		0-10$	10.92	11000000	0		123	1
Amazon US	2I-G0IH-L92N		0-10$	11.78	11000000	0		123	1
Amazon US	9V-26ID-XIJD		0-10$	10.28	11000000	0		123	1
Amazon US	4H-LFFC-TSEU		0-10$	9.74	11000000	0		123	1
Amazon US	73-EHX1-PGAH		0-10$	9.43	11000000	0		123	1
Amazon US	G0-V2EH-F0JG		0-10$	9999999	11000000	0		123	0
Amazon US	YO-9EEW-7RLL		0-10$	15.86	11000000	0		123	1
Amazon US	GV-LBIF-QAP6		0-10$	9999999	11000000	0		123	0
Amazon US	AN-W2O2-10MT		0-10$	7.68	11000000	0		123	1
Amazon US	VD-HDPD-05YZ		0-10$	10.65	11000000	0		123	1
Amazon US	KE-TKTG-UMKE		0-10$	12.46	11000000	0		123	1
Amazon US	R0-6WQF-L2OW		0-10$	13.89	11000000	0		123	1
Amazon US	LH-Q4T6-SS89		0-10$	9.22	11000000	0		123	1
Amazon US	ZQ-897Q-SBJ7		0-10$	9.67	11000000	0		123	1
Amazon US	LE-RQ9E-6IU4		0-10$	30.11	11000000	0		123	1
Amazon US	WJ-CUUC-IYYU		0-10$	9.39	11000000	0		123	1
