sku	price	minimum-seller-allowed-price	maximum-seller-allowed-price	quantity	handling-time
FF-GMUF-WZ59	25.26			2	2
GJ-8I9N-ZWVV	17.22			2	2
CU-DXVR-XGPC	19.57			2	2
4X-51IF-PW5H	15.95			2	2
N3-U2VJ-6RYB	45.74			2	2
SG-EUG2-VPEP	45.12			2	2
H4-VCWL-27MI	12.18			2	2
8J-WKSI-RPQ2	12.03			2	2
CV-8W29-B3NR	17.46			2	2
5M-9PJU-65DR	35.1			2	2
RT-EK79-4V96	16.23			2	2
45-Y6FX-6WHT	37.67			2	2
1Y-4BE3-KTLA	33.74			2	2
AI-MBZE-PSZH	19.31			2	2
85-3CI0-RQ9W	190.65			2	2
VT-SB13-UBHO	14.29			2	2
4B-OKQP-6NB7	61.91			2	2
TD-VM9F-FTU4	17.49			2	2
LL-NBJ5-9HDS	17.42			2	2
5U-3D4M-RE5Z	27.99			2	2
9D-0IU3-NUO5	35.81			2	2
4P-V6CV-AZUY	9.17			2	2
NO-ROVH-3HY6	36.39			2	2
17-X8HN-SRPY	35.15			2	2
JO-0FA3-NE68	23.58			2	2
GS-2PD5-UL8J	37.48			2	2
P2-V3CF-58JD	24.88			2	2
70-JZLN-1KKI	30.66			2	2
34-3CHK-FT6E	72.66			2	2
PS-PJQY-ALKU	77.08			2	2
YO-V9OV-NYUD	19.08			2	2
UU-JVLZ-NDYM	17.33			2	2
W1-VE7O-SZDN	24.72			2	2
35-IWVC-0LYM	18.19			2	2
63-X7EL-OOC7	19.29			2	2
8A-HOFC-3LWH	16.79			2	2
IL-O5AE-17Q1	117.26			2	2
7C-WB6W-IZRV	26.24			2	2
7Q-9JR1-GN2L	302.74			2	2
CZ-WL3S-MVZQ	278.29			2	2
RB-EEB1-2LEW	10.4			2	2
68-GOSW-1WWI	25.77			2	2
DT-AUT0-TX94	70.99			2	2
BS-62P3-K07T	101.64			2	2
EV-ATX7-W44D	26.75			2	2
WW-XJ57-XDMQ	79.31			2	2
BW-TV9K-KSDV				0	2
4L-6CWA-1U5X	33.26			2	2
CR-KSSE-3ZES	27.37			2	2
IU-33NE-FO8H	51.04			2	2
2K-H07L-GZ78	40.53			2	2
PT-92AG-JS84	47.54			2	2
IC-PXZD-2HNX	35.29			2	2
WI-M0P2-7ZIT	792.58			2	2
Z6-O8I8-K374	62.44			2	2
WA-BB90-8E7P	20.86			2	2
VH-5S65-ODLQ	1168.62			2	2
SS-KCLK-S4DQ	667.14			2	2
C5-BCHO-FQ15	64.61			2	2
P7-OQ08-BO3E	107.88			2	2
X7-R3BX-7FHR	120.75			2	2
KI-4Y35-3T4R	376.32			2	2
TU-PECJ-PZBE	35.99			2	2
H1-WZN8-9UTF	41.87			2	2
9J-ZA2K-73PP	146.99			2	2
02-K0D2-TMRX	74.47			2	2
0M-I5RL-RLRD	22.81			2	2
2K-Z4ZB-MZPJ	22.23			2	2
W5-YFKQ-L7BP	42.11			2	2
HI-AH5B-6KZ0	25.89			2	2
2X-XI50-NTZ7	56.78			2	2
3R-HZ7E-N2E9	24.85			2	2
OM-6RBQ-ZZX6	24.85			2	2
WL-VZ52-9QUK	34.05			2	2
1F-ESY7-QFS5	54.36			2	2
FV-7RXJ-DVQS	14.57			2	2
LX-XLZC-N6EB	20.03			2	2
VL-1GIC-3O0F	21.0			2	2
5P-O0T8-O21T	20.29			2	2
8J-ORYV-6NYB	19.67			2	2
69-PQHA-FDZU	20.85			2	2
JJ-EZC8-XTVL	23.39			2	2
QP-CL50-I12T	37.58			2	2
YI-U0G4-T6RJ	21.74			2	2
SR-1NJQ-BPD4	20.61			2	2
UL-X1C5-CH3U	69.99			2	2
HT-HPOY-VC09	55.41			2	2
AV-K5XG-JW9R	36.5			2	2
MC-XFBF-V3BZ	27.57			2	2
VY-CX6Y-AUZJ				0	2
9K-1004-N4IG	33.81			2	2
0H-HEM1-WKVU	20.99			2	2
KX-6JRC-AKTO	20.75			2	2
GS-5T8B-TM7I	20.22			2	2
ER-LKG0-OTZ2	36.72			2	2
0A-UYSM-R6U6	38.71			2	2
JT-OBEZ-9Y9L	38.86			2	2
30-BXXV-MQ0I	38.43			2	2
9T-MPG0-F7Z9	53.96			2	2
WR-B7TR-1L2V	32.77			2	2
M4-U0LT-B26H	33.63			2	2
E9-Y3QM-TQWB	35.08			2	2
R8-0M7N-LV7B	43.72			2	2
CP-4G0O-HEZX	40.96			2	2
B8-UB0V-F295	44.03			2	2
29-LPD7-CHO0	51.1			2	2
1X-FHP3-95VO	14.94			2	2
FG-L2B2-I1QK	18.33			2	2
BJ-USVJ-XI7V	19.4			2	2
VA-SCGJ-JHS7	18.96			2	2
GS-YYBT-RO71	14.6			2	2
N9-O3IR-HJZ0	13.06			2	2
27-EVSX-OLQ8	12.94			2	2
MY-3OOA-1F44	15.67			2	2
U9-QCSZ-CMRA	13.66			2	2
32-MXCW-7ZWC	27.97			2	2
CB-RXTU-J3L6	18.47			2	2
27-X9XB-FJKH	15.48			2	2
3J-U9X4-DGEH	12.77			2	2
EE-X20B-S8SN	15.37			2	2
18-EI4H-A4MQ	14.85			2	2
DF-ULKT-SB5U	38.84			2	2
WA-KYKW-EQAC	60.44			2	2
UI-PO7X-TDB3	59.85			2	2
GK-IFHY-925Q	18.72			2	2
TM-II0N-UZLO	25.63			2	2
4H-SBZ3-NKOU	31.47			2	2
S1-I3PV-36L5	48.13			2	2
HI-I2ZN-D8GE	22.83			2	2
8L-W7BT-XNGA	52.93			2	2
ZU-NSRR-J9L0	29.58			2	2
51-797K-6BN1	15.09			2	2
KH-3EGW-RA9U	31.25			2	2
BM-4Y1M-K76E	35.46			2	2
QC-C75H-L1BD	36.3			2	2
KG-GYJR-SQ2L	11.75			2	2
IS-WVGF-AB77	13.43			2	2
R2-U8LU-832L	12.17			2	2
B4-EEPN-6AXI	12.59			2	2
QG-5OS6-7IS0	12.45			2	2
RP-VG67-PW1V	10.57			2	2
1T-11K8-PJGF	11.76			2	2
0K-URQJ-3YK4	15.06			2	2
SX-598S-FJ6N	23.6			2	2
GO-HHZ8-6UOE	27.72			2	2
H4-UN5W-FP8T	14.32			2	2
BZ-MCI9-XBRC	11.7			2	2
HK-B3CQ-U9N5	13.02			2	2
8D-G6HT-PR1L	13.99			2	2
WC-OT25-K1PL	32.19			2	2
0B-L4P3-14W6	13.36			2	2
CV-R8GH-4ALH	13.54			2	2
KO-TFLX-RJCU	13.75			2	2
A6-1WL5-2O3Z	12.25			2	2
3C-4P6A-XYMD	15.22			2	2
50-R33T-5C1C	12.0			2	2
AQ-J8K2-ZFG0	15.75			2	2
9U-H4F4-HUWH	16.37			2	2
YS-QRA0-6N5Q	12.68			2	2
AA-STA6-N4SR	12.31			2	2
MG-8GNA-LD4O	16.3			2	2
4B-XZT6-VDP7	21.99			2	2
B9-4BV7-H0N6	31.98			2	2
16-L8P8-3EBH	26.64			2	2
X4-SD0Y-E7Q0	13.79			2	2
SZ-L0QM-2S9T	20.29			2	2
DT-CL5U-SL3E	64.33			2	2
LA-WCQN-YOP0	15.02			2	2
7U-MQOJ-7LYU	24.49			2	2
9H-5Q65-5FGB	24.49			2	2
VA-968I-D3VD	30.51			2	2
I4-I48A-YJ46	31.15			2	2
7J-RDD9-XGEO	69.23			2	2
AJ-ALM7-L6XI	68.47			2	2
88-1PQI-DG15	173.26			2	2
GI-32KP-YPMX	15.26			2	2
PL-SW9B-751W	22.67			2	2
GK-JK08-K220	13.54			2	2
QT-EH1W-XPYM	14.62			2	2
0K-X1BV-IVFC	63.59			2	2
97-S169-0J9M	61.38			2	2
U8-A03S-PIX5	56.88			2	2
3C-1R3N-OXPZ	335.99			2	2
KK-C55H-M6JW	16.95			2	2
17-I0SQ-ZBKS	27.96			2	2
MY-P5PO-03ZY	92.11			2	2
XA-RVPC-R6KI	83.93			2	2
81-XQUS-3KLP	163.86			2	2
93-NXXF-0IFS	29.37			2	2
FG-JPJJ-0KZR	12.11			2	2
J9-EVYD-TI77	18.73			2	2
CJ-IK08-XYXG	18.9			2	2
41-MA5L-0VWS	17.02			2	2
Q5-MBG4-W9BD	29.04			2	2
O3-8NO6-6YK9	222.66			2	2
XH-JXPC-MW95	34.06			2	2
PV-HJ5A-JJS2	220.09			2	2
61-MCM0-C49U	30.1			2	2
SR-O6IZ-VQ9F	157.75			2	2
5A-TGDR-VG9Z	151.93			2	2
4S-RIXZ-Z5RU	24.25			2	2
GQ-Z13Z-7M1E	42.67			2	2
U5-UINS-PSEH	20.66			2	2
0D-JFN3-8QY6	90.55			2	2
CY-F66B-WKJF	109.26			2	2
P4-LIXS-R7JY	46.33			2	2
OM-TYZO-YCMO	21.5			2	2
0G-RWB9-9Z5H	20.54			2	2
KP-7RRF-Y1S3	23.23			2	2
40-O3GH-0Q2E	267.97			2	2
1G-O78R-8SAG	45.5			2	2
Q2-X4TW-CYCG	59.04			2	2
7S-O8YA-YZFD	17.19			2	2
0T-0Y1J-ON7W	20.02			2	2
FQ-V9CM-8R78	20.43			2	2
DW-OI40-ANXM	19.89			2	2
MX-VQBK-Y63D	21.21			2	2
59-JSJZ-WITL	24.19			2	2
HJ-10OB-TNVC	24.19			2	2
LW-IIP5-637P	24.68			2	2
PG-TTFT-VTLX	40.52			2	2
0X-V3ON-0UKM	27.41			2	2
V3-LY9X-BSI1	55.12			2	2
9K-G3S6-EJ76	74.2			2	2
BE-UVIP-H2V1	19.61			2	2
RJ-GV5L-SAIB	45.15			2	2
B7-2JKT-WR97	52.28			2	2
DH-IDPG-SOP8	22.86			2	2
FH-W5L0-FOC3	12.59			2	2
VR-UDMZ-F6VP	13.64			2	2
ET-BKN2-LE26	16.97			2	2
MQ-8BJJ-O41R	42.99			2	2
RF-UGRT-MTT5	28.8			2	2
WP-7G8Q-9YSA	9.9			2	2
5O-O7C5-9K8A	27.48			2	2
3S-7RVE-H4SV	8.97			2	2
ON-IUZ4-ABJU	29.58			2	2
E7-4LVA-19H2	31.36			2	2
7J-4K8A-NKDW	13.75			2	2
B0-4EGE-6QUC	8.18			2	2
CM-8NX7-NCVX	18.84			2	2
H0-V5S6-OU6J	18.16			2	2
QT-84E0-4PHV	18.59			2	2
4K-GU1O-EL0T	43.06			2	2
RX-KB50-G49K	20.87			2	2
82-41G3-FP9J	10.42			2	2
XL-IBY3-Z05B	31.01			2	2
1F-AM1C-CXT6	36.5			2	2
59-O2H1-IKYP	15.19			2	2
DC-NJKN-9YPZ	38.75			2	2
SL-IQWO-8KHY	343.29			2	2
W8-G2S3-SX9F	553.94			2	2
96-SK07-LKF3	154.0			2	2
NZ-HLKY-0C56	91.91			2	2
1I-MKKK-H2XP	110.46			2	2
YE-NVQC-YQ6J	394.63			2	2
1F-DPEA-S8DB	373.97			2	2
5J-3VHZ-SXX6	186.61			2	2
0E-9Y7Z-A3WL	115.65			2	2
9D-DL77-WIG0	94.15			2	2
03-XFFM-6O9J	73.49			2	2
HP-95BK-T5OV	87.09			2	2
XC-30BJ-8QTP	35.22			2	2
8G-LCUI-FOYX	38.49			2	2
4M-0V8Y-2AJI	36.4			2	2
VZ-26Z2-00FJ	66.72			2	2
2N-0BDF-4D54	105.76			2	2
0Q-12N7-ZVSC	77.0			2	2
YR-AZP5-ZKZ4	202.68			2	2
UK-34YX-BXOC	227.02			2	2
CR-ZXNB-V99C	989.8			2	2
UU-CWE2-ME4Q	496.03			2	2
YI-Z02P-TG73	341.18			2	2
JC-QRZQ-9GY1	264.73			2	2
UM-XWBU-YR6H	597.8			2	2
OZ-SQZR-C2CU	58.98			2	2
N4-F7RO-0NOR	80.39			2	2
SS-Y2UA-LPFK	51.39			2	2
Z5-2ILY-AOQ0	53.3			2	2
HR-SDYF-U657	405.27			2	2
CJ-Y304-JOFU	225.25			2	2
DN-XOQS-CB5H	666.25			2	2
ON-PECF-VDLJ	316.95			2	2
LH-8PQZ-J8HU	470.23			2	2
Z3-5JB1-S4DI	257.42			2	2
BL-Q2T5-23ED	206.35			2	2
3S-A80U-PD28	204.13			2	2
0W-GBZ5-6EA0	166.45			2	2
LE-PI24-Y1FB	98.67			2	2
HX-XVTH-WSWK	110.67			2	2
MH-SV6K-9D7K	100.79			2	2
4C-J3MF-CO4S	434.04			2	2
QO-E4NZ-F7ZG	223.37			2	2
86-DD2C-5NBZ	394.76			2	2
Y3-H1FM-JSH6	1267.18			2	2
4Y-2V2L-9EZR	548.91			2	2
X8-6NXK-D6UF	85.93			2	2
7F-5YNA-7UZS	286.2			2	2
W2-SFHD-HX11	6174.31			2	2
8F-2SES-HLF8	239.79			2	2
07-QXL0-34PS	1005.12			2	2
GV-RRPI-C4NS	145.25			2	2
A6-2J3P-20ZP	228.65			2	2
R8-EK28-BS6A	197.44			2	2
14-4RFQ-S7KQ	240.81			2	2
8K-K2GQ-X2X4	327.1			2	2
ZE-DTGF-4F8H	382.35			2	2
ZH-3K81-5ZYV	583.21			2	2
6G-3JZV-PXZ6	453.59			2	2
9Z-G4XG-4YB7	675.04			2	2
11-2CKR-ENMY	413.18			2	2
9G-GYU2-AP9S	564.19			2	2
XS-9JYK-JQSU	657.73			2	2
0Q-L8K3-O7VS	667.8			2	2
VH-VEJ6-19QP	854.13			2	2
OH-JN3T-XO05	17.71			2	2
9A-4YS2-HJYS	16.73			2	2
VN-2DQ5-HTZ0	17.15			2	2
A5-MQ11-9BKT	789.26			2	2
SN-JEX6-X24E	506.11			2	2
8E-FMZF-0OVO	700.01			2	2
9W-CES5-47AH	140.27			2	2
OZ-ZBT9-W1QD	266.39			2	2
FU-2AJR-1P31	532.0			2	2
3C-67VX-EMDQ	583.79			2	2
1K-ZBHP-FCEE	548.81			2	2
TM-B4OF-W8D6	321.23			2	2
FC-UA6A-LFEI	320.17			2	2
D7-TDW8-NHRO	203.87			2	2
16-5G0W-TK8X	377.99			2	2
KH-E7Q5-Z87Z	19.25			2	2
JN-HXR8-YPGT	148.71			2	2
MB-DT1L-QJTY	86.79			2	2
PT-JC8J-DZYJ	62.85			2	2
NB-ECGR-IHPC	10.72			2	2
BS-WL0Y-MSTJ	10.63			2	2
GY-R6M3-B2M5	10.63			2	2
ZC-6ELQ-WVR2	10.61			2	2
Z1-68N7-DLIM	11.05			2	2
OX-J7YI-QP1V	11.24			2	2
SK-5NC2-XJX2	10.72			2	2
GY-U714-L1AK	11.05			2	2
PL-99XB-2DK8	13.93			2	2
CU-VJS9-40SF	10.84			2	2
WY-3U14-YN5K	10.63			2	2
ZY-4QFR-7NWM	12.29			2	2
J3-0GPS-8SC3	102.79			2	2
GX-OWDG-N91Y	89.25			2	2
AW-73N7-SEDY	53.96			2	2
80-FBCG-BKUE	905.8			2	2
UM-4ZYW-XYW3	893.38			2	2
VK-WMS4-AO24	31.4			2	2
H6-NXXB-YNQF	272.03			2	2
X2-K8EH-DV3D	371.8			2	2
T5-JKL5-VKQZ	389.2			2	2
3E-DZII-K7BR	651.0			2	2
21-1NEJ-3QVW	116.35			2	2
HT-UHAK-UG05	94.49			2	2
7L-VIYD-UHQ2	118.96			2	2
O5-N2ZS-NIKG	1174.96			2	2
7P-T1OF-TRR2	872.89			2	2
99-2DI7-57UI	736.86			2	2
FU-J2H0-R775	390.6			2	2
KQ-KEU4-8C2X	466.13			2	2
AT-291V-C9C4	2207.04			2	2
UN-CICT-YV9R	110.59			2	2
35-5OSX-HNU1	136.43			2	2
HG-FBH9-8D7H	52.57			2	2
E4-CUV2-53LD	233.66			2	2
5S-234L-H9J6				0	2
BA-FBW5-5VML	824.61			2	2
5U-ATCJ-2DQ6	1102.19			2	2
HE-AFPX-23GU	59.47			2	2
DH-N58G-32XZ	98.01			2	2
NV-HERE-8KSO	107.79			2	2
W1-WI4I-PKXU	18.38			2	2
KQ-3DC1-EJJ3	17.39			2	2
8D-ZBRZ-IUSL	17.4			2	2
IR-51AL-ZTK0	154.84			2	2
T3-MS0F-FFDU	82.85			2	2
M6-455H-2GWV	47.26			2	2
63-8MFB-5Z6X	71.65			2	2
JY-NMRF-DRZK	42.36			2	2
KM-QP8O-I12G	103.95			2	2
XJ-J3X5-P3R3	816.19			2	2
ZG-Y325-BK25	508.56			2	2
HO-68C9-K3OR	338.48			2	2
71-E3P8-4VG7	122.23			2	2
IK-CEQ1-JDC4	65.09			2	2
C6-G3D0-M7SD	110.85			2	2
43-YIRP-1VUJ	100.35			2	2
AU-TGJ8-KZGS	57.44			2	2
SE-4WFP-6DJC	148.34			2	2
TV-NYDM-8KW4	46.87			2	2
YE-RJG6-JPM4	51.1			2	2
TI-6XG0-7AIP	63.83			2	2
AL-D3X8-F0M7	93.23			2	2
O4-CS71-WBPY	51.79			2	2
O8-OLS7-KZGV	162.32			2	2
0O-CYA8-TDDB	76.22			2	2
RY-L3K4-F9G4	109.28			2	2
FA-PDAU-UQOF	104.01			2	2
FP-K8OR-AL2J	188.16			2	2
OJ-WJYH-7FQI	278.66			2	2
DI-X5PH-4KI7	97.85			2	2
79-CBWB-M750	64.32			2	2
GV-KNOO-79VX	127.85			2	2
2D-OECL-6HY5	1503.32			2	2
IA-0A3E-V23M	558.75			2	2
KP-NMNC-74UK	550.66			2	2
A2-V4OB-IWT5	580.51			2	2
38-U46T-0YIT	131.35			2	2
6C-EELI-6VB5	830.28			2	2
UZ-E14A-DWNW	327.59			2	2
I1-BF8Y-OCKI	416.68			2	2
YB-ZIPP-VPBH	197.4			2	2
6F-4CNR-WSEB	315.08			2	2
9K-OCIB-SCM9	122.23			2	2
AD-TTEV-2T1Z	60.42			2	2
Z7-W031-Z2T2	33.77			2	2
82-EYYW-5O42	12.03			2	2
GU-HBEK-BQN1	20.85			2	2
VX-QGQ8-6DR8	19.17			2	2
HI-ELPV-DEVZ	11.61			2	2
5C-S0LE-H01T	24.18			2	2
C7-GN4Y-RWM9	12.87			2	2
NO-43UN-BI82	17.07			2	2
2N-ZFIM-DJ8K	53.19			2	2
BM-LWNC-OXPJ	77.08			2	2
78-NOZ5-8ZGT	20.59			2	2
FF-N183-Y4CI	21.91			2	2
ZB-6KFT-SW5W	29.01			2	2
F4-2P27-ODQ1	20.57			2	2
IY-P10F-YBMU	20.57			2	2
XJ-HJ0N-9UBV	12.11			2	2
CW-8A9N-LC26	50.12			2	2
U2-FZ5Y-4QOV	30.17			2	2
RM-JVEZ-F25Q	29.9			2	2
8E-ETOF-1NGG	276.01			2	2
6G-OJZF-YCTH	608.57			2	2
HA-TZ70-3APS	12.53			2	2
HA-H4ZS-5QT4	33.29			2	2
GG-TPCT-065U	93.25			2	2
LD-WHOF-3C1A				0	2
OP-2CIE-Q5LN	15.64			2	2
UX-FFS0-G7VG	12.66			2	2
V2-46QE-CYMS	34.59			2	2
58-7AEL-BOZB	44.21			2	2
O5-S0WO-QH6E	13.15			2	2
LW-ODFN-DQKC	22.78			2	2
OU-BJLZ-FDDV	16.31			2	2
JC-VH2S-PCR7	17.61			2	2
70-ZUNV-WW86	39.59			2	2
A6-BSAJ-FQRI	26.03			2	2
5P-OTZS-FNYJ	19.01			2	2
GI-8LJV-FLV8	23.58			2	2
AD-R6X6-8AMF	22.39			2	2
V2-UCY0-F37L	32.12			2	2
CP-DVFJ-3DXT	16.35			2	2
5V-5GNE-XEH6	23.98			2	2
8Z-07M7-6YO5	28.69			2	2
E2-LXAZ-4AN7	18.65			2	2
WW-00X6-NKYC	22.34			2	2
EI-5FJ0-OXSK	72.31			2	2
TF-OJ1M-O7G8	67.52			2	2
03-TK8Y-7E6X	11.1			2	2
1E-MCRW-JIJU	27.41			2	2
JA-452V-3WY6	15.79			2	2
B9-CVHY-N5ZO	53.47			2	2
74-FCLR-KR94	27.78			2	2
8R-BWVB-6UXV	67.0			2	2
SP-8110-VZVI	25.73			2	2
XO-C42J-6I3K	35.39			2	2
FK-ZLFO-1V83	41.38			2	2
28-VPO0-JPXF	38.71			2	2
HH-7QML-GJET	18.72			2	2
CZ-H0YV-BLML	41.54			2	2
B1-XVZJ-XEVK	23.23			2	2
NF-MRHJ-4JU3	22.62			2	2
Y0-RK9E-NZB5	25.75			2	2
BX-UO64-7P90	16.74			2	2
QQ-94BO-GEWC	16.44			2	2
MJ-FCIO-8XLL	18.61			2	2
Z6-L91C-UJ8A	113.6			2	2
HZ-2X2W-38YK				0	2
0D-UZCM-7KSG				0	2
BF-WPL2-983O				0	2
FU-9FB3-WWJW	183.58			2	2
R4-1SRZ-XPKK	14.46			2	2
1G-D6XQ-5NIJ	13.29			2	2
YJ-VD23-XM5I	11.83			2	2
XQ-1TRT-SX9D	13.43			2	2
L2-L5NZ-GJUM	13.38			2	2
UZ-SBQK-8F8D	13.65			2	2
C6-XYQ5-OADH	14.52			2	2
M8-KUYB-SSP2	14.64			2	2
5K-7F6D-HWAL				0	2
Q4-GYNW-ONEC	16.88			2	2
UU-YUR5-4QVO	18.02			2	2
MD-NQ7U-4BAI	14.25			2	2
T2-AMIQ-P0BF	20.69			2	2
8N-UFK2-AWLM	23.17			2	2
JU-WFZ1-1YSV	25.93			2	2
9M-6YJU-O0VS	27.43			2	2
FN-YH0G-W6B5	178.77			2	2
XN-UBS6-VTJD	55.79			2	2
Q2-UGHO-CLQE	75.59			2	2
SI-CVFQ-SACY	69.23			2	2
HW-JW4Z-TH4Q	60.37			2	2
3F-DOJ0-3WSB	386.15			2	2
2X-SSPF-EZHI	397.85			2	2
8B-U9PO-MBLO	490.8			2	2
5E-JUG5-UEL3	43.85			2	2
DA-2YQX-XR6I	181.55			2	2
D7-CKPA-S4HF	588.85			2	2
C8-0DOK-N17R	252.71			2	2
IL-EZEA-0DEH	377.4			2	2
C2-QY43-8VP8	295.57			2	2
9A-REAO-58VE	126.0			2	2
RO-N73J-Y4C4	193.65			2	2
TE-CKP1-HAIR	227.01			2	2
D8-O7DG-8WFK	21.45			2	2
FR-PZ5S-2PNO	33.7			2	2
M5-ILBJ-AK3D	73.7			2	2
7F-Z5N1-GC1X	40.03			2	2
KI-6SAO-2HNO	12.33			2	2
SD-LQHK-9TZT	12.45			2	2
HR-VCXH-1W2Q	12.68			2	2
H9-KQDE-XDTN	64.88			2	2
PH-5P0Q-ZQ7K	34.17			2	2
QI-OIJ0-ZVBO	47.11			2	2
IO-R9IN-1UOY	105.98			2	2
ZK-1NZ5-7S62	398.16			2	2
YP-IQ32-L1NK	62.3			2	2
T3-SE5D-K8WS	14.11			2	2
97-KHJ6-3EBW	16.67			2	2
2O-7QZY-8BZ3	32.03			2	2
75-AQ0W-381C	30.66			2	2
OL-8L4D-W6CI	22.86			2	2
SX-QUJC-4U7G	55.15			2	2
IJ-HJSU-W1VN	30.7			2	2
NM-O104-MVAR	30.7			2	2
JJ-Y2PA-IKBS	30.8			2	2
ST-NS1S-R6K4	31.42			2	2
BW-O12L-SXWE	263.14			2	2
TV-BKXS-NW6Q	33.15			2	2
8U-99IB-OYF4	41.73			2	2
ZY-25QM-Y2MB	84.25			2	2
MQ-9E2R-8GZ2	29.51			2	2
W8-60OU-0WAY	34.76			2	2
DG-IVBE-LQL4	35.99			2	2
S2-OWQ3-YLGB	45.02			2	2
29-HZKI-SEFP	80.22			2	2
59-BGN6-M16S	33.22			2	2
5G-2XJL-6ZPH	32.45			2	2
IG-SZWV-P1X1	31.64			2	2
3L-EFQB-Y0GX	31.22			2	2
4R-XHRV-QOH6	30.93			2	2
OJ-YW1Y-ZNCP	24.72			2	2
26-MVU6-N7FU	24.72			2	2
2E-1V9P-W805	24.72			2	2
N6-MVKU-7RN2	25.24			2	2
ZT-RZ2D-E3X2	25.24			2	2
MC-VOVA-0TDJ	24.72			2	2
32-PIMP-OVH6	25.24			2	2
1N-NBJZ-WP18	24.72			2	2
48-73UT-8M3N	22.55			2	2
MD-DIUV-IXPF	22.55			2	2
5E-XN8W-QZUY	30.73			2	2
Y2-9H2W-DKZU	30.73			2	2
VU-48TM-79TG	31.72			2	2
SS-NYNW-YHIJ	31.72			2	2
9Y-BEFB-RQJ5	36.44			2	2
GJ-5E4H-0J04	29.93			2	2
DR-M89H-2XDV	31.43			2	2
22-BH4P-PPGU	31.43			2	2
18-16D0-I3BZ	30.73			2	2
7J-YFHH-ZCDJ	32.47			2	2
LR-P67W-J242	31.98			2	2
CR-SWYU-L4YZ	36.72			2	2
9O-SJFE-Y0IN	36.15			2	2
EU-K9UO-LMIG	31.44			2	2
LP-PGF5-8UAV	31.44			2	2
DT-Q53G-SV51	30.03			2	2
6X-VDIO-75B1	31.02			2	2
Q8-9HMJ-H99T	31.72			2	2
PY-DGAO-FXU0	49.56			2	2
T5-6GD6-IYO7	32.47			2	2
8Q-3DU7-R505	32.47			2	2
FE-LAYY-YAAV	34.37			2	2
X5-X2XJ-JT6V	33.87			2	2
7J-5FIH-NZPT	45.28			2	2
FC-3YIH-1RTN	31.72			2	2
W4-O93Z-C10V	32.47			2	2
AT-SUI2-RU6Z	32.47			2	2
2P-LI53-75ZD	34.37			2	2
WB-ZBBC-X56R	34.37			2	2
27-V4G5-03GU	34.54			2	2
78-9HQP-L3MJ	38.21			2	2
TU-MYMD-E621	31.04			2	2
YR-CG88-WEED	30.73			2	2
NJ-XCW3-BQZ5	33.49			2	2
VN-D1UP-M0NX	31.72			2	2
14-K4VP-6V0I	33.6			2	2
8E-X64K-2F4H	33.6			2	2
EX-7CB6-VB9U	36.72			2	2
A5-XFW7-H6EH	31.72			2	2
PU-16E7-L3I4	31.72			2	2
7M-00T9-Q2RF	33.6			2	2
RT-PK19-ALZ0	33.6			2	2
6D-8ZA7-0QE6	36.72			2	2
QT-KMQ1-P3GB	36.72			2	2
TO-5W7J-LJDO	37.86			2	2
8R-MEM3-AXUW	38.43			2	2
2H-B6BB-Q1B7	37.55			2	2
9O-9X2C-PVK6	39.83			2	2
0V-UP30-RZEZ	40.8			2	2
2C-LA2R-RXSC	40.8			2	2
IB-6CTT-UUUF	44.93			2	2
NJ-SEOS-SI1H	32.98			2	2
KH-M0HS-WOLL	431.84			2	2
P5-9G05-B49N	27.89			2	2
1X-7PXB-KHOP	27.55			2	2
YP-99T1-P2B3	37.34			2	2
G6-G6Y5-LH8F	26.77			2	2
7S-RAI2-BBEQ	49.76			2	2
GI-5UOX-CIKL	55.54			2	2
SM-NJE7-VA37	28.56			2	2
6O-5XLT-Q6JG	33.33			2	2
FL-AKYU-JCNC	28.36			2	2
28-QJN9-O2AH	31.16			2	2
LK-8APS-FDID	24.35			2	2
1H-TGNL-1BC9	43.74			2	2
14-T56B-JNOW	24.19			2	2
J9-F24S-REK0	39.37			2	2
F9-KTL2-1S7P	23.2			2	2
58-EZZ0-RS6M	21.49			2	2
6P-N07X-AJCX	23.76			2	2
XN-VK5L-DD7F	50.15			2	2
T0-UOR3-63CC	36.16			2	2
DS-PTFQ-I94Z	32.28			2	2
3S-0L6S-XYQX	31.11			2	2
SM-TY2S-G5SB	33.57			2	2
85-SH3Z-FX9U	31.11			2	2
PE-2HM7-TDFW	28.83			2	2
KE-8GO8-KGUD	28.56			2	2
U7-FUK8-OGKB	34.43			2	2
2H-2DPW-VZWX	44.49			2	2
32-T09G-962L	46.35			2	2
6A-AQAU-LTIK	32.68			2	2
5R-ZNAK-R7ES	32.68			2	2
US-JJNO-7975	32.17			2	2
ZO-6D8P-9IK9	33.68			2	2
IR-WD9Z-U870	33.68			2	2
4K-2JRM-LCCQ	11.75			2	2
72-1HYB-67B1	10.88			2	2
04-83Y3-QK6U	11.89			2	2
9R-KE47-IOEO	10.91			2	2
7M-SP0Q-YN7X	11.66			2	2
BK-UQ80-7L9P	11.27			2	2
H5-SXE5-MZSK	11.66			2	2
AM-GNCQ-ND5L	13.62			2	2
98-G6YE-WUA2	16.06			2	2
1Q-GD51-CQYM	16.23			2	2
9P-9OH5-UQNJ	15.67			2	2
SD-ZIK9-604T	14.76			2	2
HZ-KNBZ-DQCC	15.53			2	2
