FileType = repricing,  Version = 1.2.2 (Please do not edit this line or this will result in error when uploading)
Channel	SellerSKU	Cost	Rule Name	Min Price	Max Price	Shipping	add-delete	Group	Enable Repricing
Amazon US	QU-R2TI-PLMK		0-10$	28.41	11000000	0		123	0
Amazon US	H2-S8BW-EFNB		0-10$	15.25	11000000	0		123	0
Amazon US	L3-EV0V-3LT5		0-10$	53.77	11000000	0		123	0
Amazon US	GJ-UPGO-7SA3		0-10$	56.59	11000000	0		123	0
Amazon US	GB-PO6Z-BN08		0-10$	11.32	11000000	0		123	0
Amazon US	RN-5NPQ-FC4Z		0-10$	187.41	11000000	0		123	0
Amazon US	WE-V3GG-8XLQ		0-10$	9999999	11000000	0		123	0
Amazon US	YY-1T5U-YTIU		0-10$	402.44	11000000	0		123	0
Amazon US	5Q-UC42-U7FY		0-10$	369.65	11000000	0		123	0
Amazon US	11-ZVFR-YYRS		0-10$	393.04	11000000	0		123	0
Amazon US	8E-G5NS-TO0H		0-10$	388.42	11000000	0		123	0
Amazon US	7Q-XEDE-9XE8		0-10$	9.66	11000000	0		123	0
Amazon US	48-NRR4-OJ4X		0-10$	16.69	11000000	0		123	0
Amazon US	O6-AY1D-TW4H		0-10$	8.35	11000000	0		123	0
Amazon US	6H-SDS6-ELOO		0-10$	63.04	11000000	0		123	0
Amazon US	95-YVQV-QSLE		0-10$	9999999	11000000	0		123	0
Amazon US	1Y-08F7-VXL1		0-10$	552.74	11000000	0		123	0
Amazon US	D5-MXOH-31P6		0-10$	12.93	11000000	0		123	0
Amazon US	95-3L9A-RE6B		0-10$	12.11	11000000	0		123	0
Amazon US	3K-LABO-1NG2		0-10$	138.47	11000000	0		123	0
Amazon US	TH-UY0M-PA9S		0-10$	12.97	11000000	0		123	0
Amazon US	AB-TKO5-DR6O		0-10$	28.09	11000000	0		123	0
Amazon US	BU-HQNL-IBKJ		0-10$	18.55	11000000	0		123	0
Amazon US	0Y-5GBS-NDY3		0-10$	22.27	11000000	0		123	0
Amazon US	59-TXBD-YNV6		0-10$	6514.03	11000000	0		123	0
Amazon US	W9-ZH5W-DBXB		0-10$	1650.08	11000000	0		123	0
Amazon US	1D-BLYG-200S		0-10$	11.78	11000000	0		123	0
Amazon US	JF-4JYM-NXAD		0-10$	13.6	11000000	0		123	0
Amazon US	OC-UCGF-KFYM		0-10$	9999999	11000000	0		123	0
Amazon US	75-VAY8-XY0B		0-10$	13.62	11000000	0		123	0
Amazon US	56-IJSR-VGCH		0-10$	17.38	11000000	0		123	0
Amazon US	54-L9XU-55AT		0-10$	16.69	11000000	0		123	0
Amazon US	UB-T425-6J03		0-10$	57.83	11000000	0		123	0
Amazon US	R7-3PAF-X2RF		0-10$	1967.44	11000000	0		123	0
Amazon US	7X-7EAJ-1TUO		0-10$	291.23	11000000	0		123	0
Amazon US	9W-0NRU-7RFH		0-10$	117.6	11000000	0		123	0
Amazon US	4N-ZAR8-C0KX		0-10$	158.97	11000000	0		123	0
Amazon US	11-7FI8-LTGP		0-10$	353.91	11000000	0		123	0
Amazon US	FA-QOK5-K9CU		0-10$	269.56	11000000	0		123	0
Amazon US	GO-EL4F-08Q8		0-10$	1047.25	11000000	0		123	0
Amazon US	6O-6E75-4JMM		0-10$	70.32	11000000	0		123	0
Amazon US	6M-ZREG-W4IK		0-10$	131.44	11000000	0		123	0
Amazon US	H2-MCH4-CTZS		0-10$	48.48	11000000	0		123	0
Amazon US	03-OZH5-RN4E		0-10$	47.18	11000000	0		123	0
Amazon US	U5-BIPU-JFGA		0-10$	130.17	11000000	0		123	0
Amazon US	Z6-FD6U-EIXY		0-10$	108.98	11000000	0		123	0
Amazon US	CC-FKNI-375W		0-10$	254.4	11000000	0		123	0
Amazon US	5H-TR9S-WHBB		0-10$	689.91	11000000	0		123	0
Amazon US	2Z-L6YN-850M		0-10$	55.83	11000000	0		123	0
Amazon US	OJ-HBUD-P898		0-10$	58.1	11000000	0		123	0
Amazon US	WQ-LQJ9-SHTM		0-10$	9999999	11000000	0		123	0
Amazon US	DR-BNQD-PHP7		0-10$	9999999	11000000	0		123	0
Amazon US	UI-NPB0-WI0H		0-10$	29.75	11000000	0		123	0
Amazon US	LL-4WU3-QAEB		0-10$	116.65	11000000	0		123	0
Amazon US	Y2-6DWC-D03L		0-10$	125.85	11000000	0		123	0
Amazon US	ZZ-49JI-QG0Z		0-10$	51.32	11000000	0		123	0
Amazon US	KK-C710-8XPR		0-10$	99.82	11000000	0		123	0
Amazon US	Y4-Z2H5-MDJB		0-10$	283.41	11000000	0		123	0
Amazon US	N4-1A54-MABI		0-10$	34.54	11000000	0		123	0
Amazon US	MU-OEI3-SINX		0-10$	34.97	11000000	0		123	0
Amazon US	MX-TMSD-62OK		0-10$	89.9	11000000	0		123	0
Amazon US	KB-712G-J45O		0-10$	100.18	11000000	0		123	0
Amazon US	35-W162-WWVF		0-10$	100.05	11000000	0		123	0
Amazon US	SG-PS94-2IE2		0-10$	45.14	11000000	0		123	0
Amazon US	6L-UK7U-5G7F		0-10$	88.36	11000000	0		123	0
Amazon US	SF-UABM-7TRC		0-10$	132.37	11000000	0		123	0
Amazon US	0K-5X7O-0EF9		0-10$	207.12	11000000	0		123	0
Amazon US	DF-S5VC-DQHP		0-10$	364.42	11000000	0		123	0
Amazon US	XR-S4VW-RH07		0-10$	500.07	11000000	0		123	0
Amazon US	MH-OAKO-Q08V		0-10$	12.06	11000000	0		123	0
Amazon US	T0-GEK8-9HA9		0-10$	19.32	11000000	0		123	0
Amazon US	22-0D8B-ATP6		0-10$	31.98	11000000	0		123	0
Amazon US	9Q-3QYT-SHZQ		0-10$	16.67	11000000	0		123	0
Amazon US	1S-B3CO-G2B5		0-10$	30.37	11000000	0		123	0
Amazon US	ST-KCNF-NKGL		0-10$	48.87	11000000	0		123	0
Amazon US	6R-EYDA-5JQM		0-10$	236.61	11000000	0		123	0
Amazon US	L6-NG90-NLOZ		0-10$	300.5	11000000	0		123	0
Amazon US	8N-1VTJ-K3XI		0-10$	44.26	11000000	0		123	0
Amazon US	N8-3QXT-4F68		0-10$	55.02	11000000	0		123	0
Amazon US	SM-SLTZ-JD1M		0-10$	58.45	11000000	0		123	0
Amazon US	BJ-CGFI-G4I0		0-10$	7.93	11000000	0		123	0
Amazon US	4C-GQMB-ZOQ2		0-10$	7.27	11000000	0		123	0
Amazon US	4H-1DU0-IXZN		0-10$	12.93	11000000	0		123	0
Amazon US	AC-GC66-2J6M		0-10$	9999999	11000000	0		123	0
Amazon US	BR-2TSD-6T83		0-10$	12.2	11000000	0		123	0
Amazon US	QR-VKLI-D5RB		0-10$	8.34	11000000	0		123	0
Amazon US	5U-6PAA-5CYC		0-10$	15.01	11000000	0		123	0
Amazon US	NC-5J2J-Z1OL		0-10$	12.11	11000000	0		123	0
Amazon US	H5-A86T-9Q1L		0-10$	20.41	11000000	0		123	0
Amazon US	F6-6GJI-96GT		0-10$	17.05	11000000	0		123	0
Amazon US	N7-RFVW-COEC		0-10$	12.85	11000000	0		123	0
Amazon US	H9-87HR-AHBU		0-10$	15.35	11000000	0		123	0
Amazon US	SL-K6A4-ETKS		0-10$	12.7	11000000	0		123	0
Amazon US	X6-FBN4-APCM		0-10$	18.06	11000000	0		123	0
Amazon US	MU-DINS-O48I		0-10$	17.56	11000000	0		123	0
Amazon US	UN-HA30-0OPG		0-10$	22.11	11000000	0		123	0
Amazon US	2Y-NI01-V6ZD		0-10$	11.46	11000000	0		123	0
Amazon US	1I-DVUF-R5KN		0-10$	17.51	11000000	0		123	0
Amazon US	QC-O98B-M0KB		0-10$	43.07	11000000	0		123	0
Amazon US	G0-VR13-5V5Y		0-10$	35.7	11000000	0		123	0
Amazon US	OM-9EC8-ST3G		0-10$	17.88	11000000	0		123	0
Amazon US	97-48MS-N8XJ		0-10$	22.65	11000000	0		123	0
Amazon US	EA-9A3H-XSLX		0-10$	30.35	11000000	0		123	0
Amazon US	4E-F6CW-VOT5		0-10$	21.46	11000000	0		123	0
Amazon US	17-9JFU-CRYD		0-10$	74.06	11000000	0		123	0
Amazon US	5H-7H7R-HW1R		0-10$	74.06	11000000	0		123	0
Amazon US	LN-JONR-QT2Q		0-10$	56.59	11000000	0		123	0
Amazon US	6K-6FRG-BE6J		0-10$	31.83	11000000	0		123	0
Amazon US	O1-PQTD-ZXCX		0-10$	21.68	11000000	0		123	0
Amazon US	ND-F7SN-NBFF		0-10$	19.33	11000000	0		123	0
Amazon US	7H-NLCG-3GP0		0-10$	15.8	11000000	0		123	0
Amazon US	95-95DY-R2S3		0-10$	15.4	11000000	0		123	0
Amazon US	FS-5WDV-WJIO		0-10$	23.76	11000000	0		123	0
Amazon US	LQ-3AVF-E5ZC		0-10$	32.93	11000000	0		123	0
Amazon US	5Z-9J7Z-PZI1		0-10$	43.17	11000000	0		123	0
Amazon US	OZ-LKSU-96IS		0-10$	41.98	11000000	0		123	0
Amazon US	0A-9FZJ-XDUN		0-10$	45.41	11000000	0		123	0
Amazon US	3N-R85J-9NDK		0-10$	37.21	11000000	0		123	0
Amazon US	97-WZN7-DC97		0-10$	37.62	11000000	0		123	0
Amazon US	ZH-W6KS-B1KP		0-10$	37.94	11000000	0		123	0
Amazon US	DL-UQXX-R6RM		0-10$	16.89	11000000	0		123	0
Amazon US	2H-TKOL-0EXF		0-10$	16.85	11000000	0		123	0
Amazon US	MI-S81D-SY59		0-10$	10.98	11000000	0		123	0
Amazon US	T0-FOBL-U79T		0-10$	19.73	11000000	0		123	0
Amazon US	EX-YE00-O0JY		0-10$	21.82	11000000	0		123	0
Amazon US	83-51HZ-46N5		0-10$	11.95	11000000	0		123	0
Amazon US	YT-LIX5-OOAM		0-10$	16.58	11000000	0		123	0
Amazon US	17-5KXM-F8CX		0-10$	24.06	11000000	0		123	0
Amazon US	2W-T7MB-QKGC		0-10$	12.36	11000000	0		123	0
Amazon US	N8-YDUK-COOT		0-10$	12.9	11000000	0		123	0
Amazon US	6X-VSUU-EDA8		0-10$	13.81	11000000	0		123	0
Amazon US	TZ-OK77-HQME		0-10$	17.38	11000000	0		123	0
Amazon US	OH-Q0SF-HJES		0-10$	21.31	11000000	0		123	0
Amazon US	N7-S5ZD-IWXG		0-10$	26.08	11000000	0		123	0
Amazon US	69-REZZ-BQ0A		0-10$	29.83	11000000	0		123	0
Amazon US	1V-VE61-AZS7		0-10$	50.39	11000000	0		123	0
Amazon US	67-A81O-WLVJ		0-10$	29.79	11000000	0		123	0
Amazon US	LU-BJWI-0ETQ		0-10$	27.5	11000000	0		123	0
Amazon US	45-CWHH-RTWR		0-10$	12.45	11000000	0		123	0
Amazon US	1G-7MLZ-R815		0-10$	14.47	11000000	0		123	0
Amazon US	3W-4BCK-L6EP		0-10$	20.44	11000000	0		123	0
Amazon US	AK-A1MM-Z6JV		0-10$	14.7	11000000	0		123	0
Amazon US	NU-PAJO-BK0R		0-10$	15.01	11000000	0		123	0
Amazon US	JS-7OKV-JJK8		0-10$	12.11	11000000	0		123	0
Amazon US	EU-R47T-ZE93		0-10$	12.94	11000000	0		123	0
Amazon US	ND-M3M9-5YC6		0-10$	180.94	11000000	0		123	0
Amazon US	EL-HPKZ-DGDB		0-10$	130.72	11000000	0		123	0
Amazon US	3Y-C5BA-659Q		0-10$	55.7	11000000	0		123	0
Amazon US	IE-XW7U-QW87		0-10$	84.66	11000000	0		123	0
Amazon US	47-F3I2-5MUD		0-10$	16.56	11000000	0		123	0
Amazon US	NV-VEZY-PHCZ		0-10$	37.34	11000000	0		123	0
Amazon US	V9-4Y4U-O7RL		0-10$	64.22	11000000	0		123	0
Amazon US	FI-QFSV-I67F		0-10$	61.42	11000000	0		123	0
Amazon US	H5-W57L-H41O		0-10$	56.71	11000000	0		123	0
Amazon US	2J-ZW2D-G8JG		0-10$	25.11	11000000	0		123	0
Amazon US	AK-6SS3-D95X		0-10$	52.9	11000000	0		123	0
Amazon US	WI-FI4N-0Y5X		0-10$	17.04	11000000	0		123	0
Amazon US	TI-BCO9-HRBA		0-10$	21.02	11000000	0		123	0
Amazon US	A1-OIDA-FX6Z		0-10$	11.28	11000000	0		123	0
Amazon US	P8-VC4A-HMGI		0-10$	12.15	11000000	0		123	0
Amazon US	W2-KNZ3-0QBU		0-10$	10.94	11000000	0		123	0
Amazon US	XU-0R2J-K8ZJ		0-10$	13.01	11000000	0		123	0
Amazon US	90-KXGN-GLU9		0-10$	9999999	11000000	0		123	0
Amazon US	YG-SCBY-SUQC		0-10$	13.23	11000000	0		123	0
Amazon US	FZ-VLON-6YVE		0-10$	17.22	11000000	0		123	0
Amazon US	1H-ZN4W-1GIM		0-10$	21.03	11000000	0		123	0
Amazon US	O2-RZFS-ZQCP		0-10$	12.16	11000000	0		123	0
Amazon US	8O-2XIE-AWAX		0-10$	12.27	11000000	0		123	0
Amazon US	MU-JNF9-OGRZ		0-10$	14.92	11000000	0		123	0
Amazon US	7J-1T81-IP16		0-10$	23.05	11000000	0		123	0
Amazon US	35-T6U5-ABM5		0-10$	15.03	11000000	0		123	0
Amazon US	DT-1L2W-S2TC		0-10$	29.29	11000000	0		123	0
Amazon US	DT-SD4J-IB1G		0-10$	14.09	11000000	0		123	0
Amazon US	RB-HOMM-JPNL		0-10$	15.75	11000000	0		123	0
Amazon US	G7-MABA-GJ3Q		0-10$	16.35	11000000	0		123	0
Amazon US	A6-WCFD-0614		0-10$	20.2	11000000	0		123	0
Amazon US	M1-MBNM-B6UZ		0-10$	28.37	11000000	0		123	0
Amazon US	JT-CHMD-U249		0-10$	15.57	11000000	0		123	0
Amazon US	BE-VU1C-CANK		0-10$	30.56	11000000	0		123	0
Amazon US	5I-PKEB-R63X		0-10$	17.33	11000000	0		123	0
Amazon US	WG-MMG7-V49J		0-10$	14.45	11000000	0		123	0
Amazon US	5W-LYWE-KMAF		0-10$	12.82	11000000	0		123	0
Amazon US	IB-OEWJ-VZZ0		0-10$	19.46	11000000	0		123	0
Amazon US	HT-SEMM-9MTZ		0-10$	14.89	11000000	0		123	0
Amazon US	VO-N8RW-MGZL		0-10$	16.83	11000000	0		123	0
Amazon US	4A-5HGM-FO8X		0-10$	22.23	11000000	0		123	0
Amazon US	OY-L5XP-S1OG		0-10$	34.25	11000000	0		123	0
Amazon US	QZ-O8SR-8YB3		0-10$	15.01	11000000	0		123	0
Amazon US	BD-KCA3-R9Y3		0-10$	21.03	11000000	0		123	0
Amazon US	2L-7IFZ-W2RK		0-10$	13.48	11000000	0		123	0
Amazon US	KL-MFSM-NVEK		0-10$	16.83	11000000	0		123	0
Amazon US	99-AJ41-YGQG		0-10$	17.59	11000000	0		123	0
Amazon US	ZD-GGPZ-RPXV		0-10$	18.51	11000000	0		123	0
Amazon US	HP-A0QD-OPZX		0-10$	21.68	11000000	0		123	0
Amazon US	PO-7OB2-RH7F		0-10$	34.02	11000000	0		123	0
Amazon US	8S-ASLJ-FY1Z		0-10$	16.34	11000000	0		123	0
Amazon US	55-TX1P-ODOR		0-10$	18.62	11000000	0		123	0
Amazon US	0X-AAKD-2839		0-10$	16.68	11000000	0		123	0
Amazon US	FN-CDG2-72GV		0-10$	20.38	11000000	0		123	0
Amazon US	2J-N5XX-1JVJ		0-10$	22.18	11000000	0		123	0
Amazon US	5M-NOJT-8K9K		0-10$	162.98	11000000	0		123	0
Amazon US	SX-NQGT-DW9Z		0-10$	65.68	11000000	0		123	0
Amazon US	IB-R1O6-0WXU		0-10$	11.32	11000000	0		123	0
Amazon US	LT-FCWO-7UYA		0-10$	10.79	11000000	0		123	0
Amazon US	WV-M5A1-LNHC		0-10$	43.68	11000000	0		123	0
Amazon US	IO-5SRJ-3NYH		0-10$	9.74	11000000	0		123	0
Amazon US	BY-FLAQ-OZDC		0-10$	19.08	11000000	0		123	0
Amazon US	7H-6D2V-XWL9		0-10$	31.14	11000000	0		123	0
Amazon US	95-76VB-Z86X		0-10$	16.88	11000000	0		123	0
Amazon US	9Z-9MWI-FFVV		0-10$	234.08	11000000	0		123	0
Amazon US	7J-3C4Z-N0LM		0-10$	28.8	11000000	0		123	0
Amazon US	1X-WB3Z-VH4G		0-10$	55.37	11000000	0		123	0
Amazon US	SA-KH8G-W3QN		0-10$	38.53	11000000	0		123	0
Amazon US	6D-074M-32F4		0-10$	12.7	11000000	0		123	0
Amazon US	0Q-1OZQ-BM6C		0-10$	35.93	11000000	0		123	0
Amazon US	CW-QSE1-AYMT		0-10$	20.19	11000000	0		123	0
Amazon US	9O-KU2P-X1IZ		0-10$	32.93	11000000	0		123	0
Amazon US	81-153G-6C47		0-10$	14.31	11000000	0		123	0
Amazon US	2Y-B5GW-PENE		0-10$	48.29	11000000	0		123	0
Amazon US	BC-E9IU-QXUS		0-10$	16.19	11000000	0		123	0
Amazon US	AG-UTG0-UBT5		0-10$	10.88	11000000	0		123	0
Amazon US	OF-94JA-DN2G		0-10$	18.01	11000000	0		123	0
Amazon US	MM-AWQC-0Y23		0-10$	9999999	11000000	0		123	0
Amazon US	1Z-KLNY-SS48		0-10$	17.47	11000000	0		123	0
Amazon US	QC-WYMJ-HYMF		0-10$	15.73	11000000	0		123	0
Amazon US	55-Z8ZC-FN6N		0-10$	13.27	11000000	0		123	0
Amazon US	WN-E0L0-JR2J		0-10$	22.26	11000000	0		123	0
Amazon US	PO-GHAC-BQKP		0-10$	22.57	11000000	0		123	0
Amazon US	75-B4GZ-JBZ2		0-10$	27.18	11000000	0		123	0
Amazon US	FK-Q4W9-5VNY		0-10$	22.94	11000000	0		123	0
Amazon US	Z4-LR0K-OP2H		0-10$	23.43	11000000	0		123	0
Amazon US	G8-HI2G-B0XI		0-10$	18.9	11000000	0		123	0
Amazon US	3U-P2I2-VO9O		0-10$	26.37	11000000	0		123	0
Amazon US	VE-08IK-A6LY		0-10$	51.4	11000000	0		123	0
Amazon US	42-UVBI-R8OZ		0-10$	27.0	11000000	0		123	0
Amazon US	K2-F1D0-U5U0		0-10$	25.21	11000000	0		123	0
Amazon US	Z7-68JH-UQES		0-10$	86.65	11000000	0		123	0
Amazon US	KG-HJMI-V1OU		0-10$	125.76	11000000	0		123	0
Amazon US	IJ-ED4X-T32O		0-10$	147.85	11000000	0		123	0
Amazon US	NH-MU5R-ZIT5		0-10$	69.18	11000000	0		123	0
Amazon US	7R-N6X7-WVX6		0-10$	70.88	11000000	0		123	0
Amazon US	DP-448B-SCPD		0-10$	10.92	11000000	0		123	0
Amazon US	BX-SQTW-CUWN		0-10$	24.4	11000000	0		123	0
Amazon US	20-UG07-DQEU		0-10$	34.86	11000000	0		123	0
Amazon US	MR-2I0Q-IAV7		0-10$	38.5	11000000	0		123	0
Amazon US	02-R89P-BDEP		0-10$	50.95	11000000	0		123	0
Amazon US	AR-55I2-IXPW		0-10$	65.61	11000000	0		123	0
Amazon US	FF-29WT-N04K		0-10$	10.07	11000000	0		123	0
Amazon US	G0-TL28-2CDQ		0-10$	11.04	11000000	0		123	0
Amazon US	Q6-8QDP-OIOV		0-10$	11.16	11000000	0		123	0
Amazon US	VM-MU45-ZFVH		0-10$	13.98	11000000	0		123	0
Amazon US	K9-PD63-B3TM		0-10$	15.93	11000000	0		123	0
Amazon US	MW-5H7G-QLKS		0-10$	14.03	11000000	0		123	0
Amazon US	TO-R0ZX-29QJ		0-10$	16.39	11000000	0		123	0
Amazon US	5F-UTBG-QAYF		0-10$	10.69	11000000	0		123	0
Amazon US	AI-9A5M-KQTZ		0-10$	12.41	11000000	0		123	0
Amazon US	E4-MY1X-VU7N		0-10$	14.38	11000000	0		123	0
Amazon US	SF-BUGC-EDHL		0-10$	17.64	11000000	0		123	0
Amazon US	EU-JXQT-JCXK		0-10$	17.22	11000000	0		123	0
Amazon US	TO-W8PD-9Y2E		0-10$	8.87	11000000	0		123	0
Amazon US	K4-OMHI-4DWY		0-10$	10.04	11000000	0		123	0
Amazon US	DP-B3O1-EGHE		0-10$	16.93	11000000	0		123	0
Amazon US	RS-FL8T-T8SQ		0-10$	16.62	11000000	0		123	0
Amazon US	QG-GZ07-A25N		0-10$	18.57	11000000	0		123	0
Amazon US	HP-F06K-92I1		0-10$	19.2	11000000	0		123	0
Amazon US	UE-97BT-ZY1L		0-10$	24.81	11000000	0		123	0
Amazon US	O4-W7UV-IQAH		0-10$	10.84	11000000	0		123	0
Amazon US	J1-KXQS-D4AV		0-10$	11.46	11000000	0		123	0
Amazon US	QK-5JTD-E1PL		0-10$	20.87	11000000	0		123	0
Amazon US	OV-ZD85-QU8V		0-10$	9.84	11000000	0		123	0
Amazon US	2C-S29Y-COWV		0-10$	9.36	11000000	0		123	0
Amazon US	IL-4DR6-C4BK		0-10$	10.55	11000000	0		123	0
Amazon US	1M-OXVJ-GBBY		0-10$	11.62	11000000	0		123	0
Amazon US	CV-TB0P-AEG5		0-10$	10.46	11000000	0		123	0
Amazon US	1L-37KH-0K5Y		0-10$	23.69	11000000	0		123	0
Amazon US	B6-88KV-Q6TV		0-10$	11.37	11000000	0		123	0
Amazon US	0G-8TCV-1A8N		0-10$	30.65	11000000	0		123	0
Amazon US	UP-3M7L-TBEO		0-10$	10.53	11000000	0		123	0
Amazon US	PO-OJ46-61IH		0-10$	17.78	11000000	0		123	0
Amazon US	FQ-7UFO-JGCE		0-10$	9999999	11000000	0		123	0
Amazon US	KF-SXBL-K1XH		0-10$	18.39	11000000	0		123	0
Amazon US	MT-22SE-TZ4M		0-10$	9999999	11000000	0		123	0
Amazon US	DQ-HQ1I-262Q		0-10$	34.86	11000000	0		123	0
Amazon US	04-BXLF-4GTV		0-10$	59.76	11000000	0		123	0
Amazon US	FY-2FDH-XPSC		0-10$	29.16	11000000	0		123	0
Amazon US	XS-M6QO-N5WG		0-10$	36.01	11000000	0		123	0
Amazon US	41-GS3L-HS0C		0-10$	33.14	11000000	0		123	0
Amazon US	4V-NN7B-YSWM		0-10$	31.52	11000000	0		123	0
Amazon US	YM-TLDZ-8JF7		0-10$	34.4	11000000	0		123	0
Amazon US	TS-NMQG-T0VH		0-10$	41.35	11000000	0		123	0
Amazon US	YB-G9BG-QP1Z		0-10$	26.71	11000000	0		123	0
Amazon US	Y4-AK3B-X02M		0-10$	38.25	11000000	0		123	0
Amazon US	P2-EY0N-U9HQ		0-10$	31.02	11000000	0		123	0
Amazon US	KD-NJ6R-HN0U		0-10$	45.14	11000000	0		123	0
Amazon US	CN-5I79-JHER		0-10$	62.42	11000000	0		123	0
Amazon US	NY-E08I-DUJZ		0-10$	53.48	11000000	0		123	0
Amazon US	Y0-FCPA-Z7FV		0-10$	51.43	11000000	0		123	0
Amazon US	GV-2UDR-FHAG		0-10$	28.36	11000000	0		123	0
Amazon US	7B-7LWX-4IJ7		0-10$	60.6	11000000	0		123	0
Amazon US	CH-OQGQ-OS1C		0-10$	23.14	11000000	0		123	0
Amazon US	F5-K1T6-WSAA		0-10$	21.68	11000000	0		123	0
Amazon US	5C-8PYR-EFUO		0-10$	17.89	11000000	0		123	0
Amazon US	E0-8VRA-MSYT		0-10$	26.96	11000000	0		123	0
Amazon US	GG-GCF6-EBD2		0-10$	33.44	11000000	0		123	0
Amazon US	VP-RKX2-QIUM		0-10$	31.14	11000000	0		123	0
Amazon US	PU-CYNE-B07U		0-10$	28.05	11000000	0		123	0
Amazon US	UV-8UJZ-1FVZ		0-10$	22.7	11000000	0		123	0
Amazon US	65-BMRZ-BHZM		0-10$	13.62	11000000	0		123	0
Amazon US	QR-ER2C-INQN		0-10$	23.86	11000000	0		123	0
Amazon US	QE-ZQ6T-N9VK		0-10$	14.8	11000000	0		123	0
Amazon US	A5-WHZZ-74ZB		0-10$	30.52	11000000	0		123	0
Amazon US	TR-SCFA-RGJ2		0-10$	36.34	11000000	0		123	0
Amazon US	3G-HRCM-SK2F		0-10$	83.79	11000000	0		123	0
Amazon US	36-IT8V-B4EG		0-10$	28.01	11000000	0		123	0
Amazon US	LB-DF0D-M93X		0-10$	31.33	11000000	0		123	0
Amazon US	P8-VQYH-QRZY		0-10$	28.69	11000000	0		123	0
Amazon US	1L-6NCB-5806		0-10$	20.04	11000000	0		123	0
Amazon US	GR-A7L6-EEE5		0-10$	9999999	11000000	0		123	0
Amazon US	W2-4P9A-SN43		0-10$	28.11	11000000	0		123	0
Amazon US	RB-2ENO-2Y3P		0-10$	32.97	11000000	0		123	0
Amazon US	OD-LX5R-U1L5		0-10$	44.25	11000000	0		123	0
Amazon US	UZ-AR1A-FK12		0-10$	25.84	11000000	0		123	0
Amazon US	BA-96VD-NCOJ		0-10$	26.93	11000000	0		123	0
Amazon US	1T-ACK5-0TE4		0-10$	35.15	11000000	0		123	0
Amazon US	C0-4B06-5ROF		0-10$	49.89	11000000	0		123	0
Amazon US	HP-WY0L-E9AG		0-10$	98.44	11000000	0		123	0
Amazon US	B1-BHE0-O491		0-10$	144.57	11000000	0		123	0
Amazon US	6Y-LKBE-GOMX		0-10$	29.33	11000000	0		123	0
Amazon US	DX-WMUN-RK9A		0-10$	41.37	11000000	0		123	0
Amazon US	AD-9MEC-OSHZ		0-10$	28.24	11000000	0		123	0
Amazon US	UP-TVV4-ZV17		0-10$	17.18	11000000	0		123	0
Amazon US	XN-BXWE-31MY		0-10$	58.36	11000000	0		123	0
Amazon US	NN-HCMS-O87C		0-10$	33.02	11000000	0		123	0
Amazon US	V6-2Q2B-JGRZ		0-10$	16.93	11000000	0		123	0
Amazon US	Q8-37MV-9CK0		0-10$	19.74	11000000	0		123	0
Amazon US	FO-B8FF-P2CI		0-10$	38.99	11000000	0		123	0
Amazon US	B1-HS7K-HW1E		0-10$	30.85	11000000	0		123	0
Amazon US	F9-2NH0-F9Z5		0-10$	49.42	11000000	0		123	0
Amazon US	86-87XR-VOEI		0-10$	45.04	11000000	0		123	0
Amazon US	VN-5FRT-7WTS		0-10$	25.4	11000000	0		123	0
Amazon US	8G-KLVH-FBLC		0-10$	49.17	11000000	0		123	0
Amazon US	QS-MUK0-JF3I		0-10$	37.36	11000000	0		123	0
Amazon US	EU-RYNF-AH0I		0-10$	29.44	11000000	0		123	0
Amazon US	93-0RAC-LR70		0-10$	43.1	11000000	0		123	0
Amazon US	4E-PF01-ZNHE		0-10$	24.55	11000000	0		123	0
Amazon US	HD-IH9V-K82V		0-10$	72.69	11000000	0		123	0
Amazon US	H2-IAVF-O4K1		0-10$	21.11	11000000	0		123	0
Amazon US	P7-817Z-43ZU		0-10$	12.77	11000000	0		123	0
Amazon US	UZ-YKKO-FBUJ		0-10$	15.8	11000000	0		123	0
Amazon US	V4-NDX9-21PW		0-10$	15.93	11000000	0		123	0
Amazon US	3D-M5OT-YILR		0-10$	12.99	11000000	0		123	0
Amazon US	S2-76VU-5JOM		0-10$	15.82	11000000	0		123	0
Amazon US	1Z-76MZ-1HZR		0-10$	14.61	11000000	0		123	0
Amazon US	VA-JMEP-D2TL		0-10$	45.62	11000000	0		123	0
Amazon US	3O-GPBX-AOYH		0-10$	47.46	11000000	0		123	0
Amazon US	9A-9OYC-H89B		0-10$	73.93	11000000	0		123	0
Amazon US	9L-A64G-PGBJ		0-10$	287.92	11000000	0		123	0
Amazon US	OQ-00LA-F1YW		0-10$	18.62	11000000	0		123	0
Amazon US	T1-3W4N-1UNS		0-10$	22.8	11000000	0		123	0
Amazon US	NN-WFOV-TXOW		0-10$	11.32	11000000	0		123	0
Amazon US	1Y-KML6-8283		0-10$	16.44	11000000	0		123	0
Amazon US	K0-EOSA-SS91		0-10$	213.8	11000000	0		123	0
Amazon US	WK-2G82-E35D		0-10$	144.4	11000000	0		123	0
Amazon US	A2-4N4C-E3NW		0-10$	90.8	11000000	0		123	0
Amazon US	5I-RAJ4-TIVZ		0-10$	124.24	11000000	0		123	0
Amazon US	ZW-2KW0-ZL3D		0-10$	171.44	11000000	0		123	0
